name,refcount
libclaw-i18n,1
vulkan-tools,2
bolt-15,1
node-querystring,4
python3-astroquery,2
otags,1
librust-tree-magic-mini-dev,1
libdevice-modem-perl,2
proxytrack,1
parolottero-data-it,1
libghc-text-metrics-prof-0.3.2-b61a0,2
libimejyutping-dev,1
python3-rosbag,39
hexchat-perl,1
haskell-debian-utils,1
debarchiver,1
libmsgpack-cxx-doc,1
libfilesys-statvfs-perl,1
libjiconfont-swing-java,2
libppx-fields-conv-ocaml-dev,1
libical-doc,1
libtask-kensho-scalability-perl,1
librust-rustc-demangle+rustc-dep-of-std-dev,1
plee-the-bear-data,2
python3-luma.oled,1
libapache2-mod-encoding,1
ruby-fix-trinity-output,1
r-cran-caret,41
libignition-physics5-5,10
libscalapack-mpich2.2,4
sreview-encoder,1
cmucl-source,1
check-postgres,1
libstrictures-perl,217
elpa-epl,8
libghc-regex-base-prof-0.94.0.2-be630,5
libc++-13-dev,1
liboakleaf0,6
tse3play,1
libgee-0.8-2,174
libcext0,16
wmrack,1
liboxli-dev,1
php-symfony-asset,2
miniasm,2
firefox-esr-l10n-ro,4
ckb-next,1
ca-certificates-mono,35
librust-enum-ordinalize-3+default-dev,2
qlipper,4
librust-secrecy-0.8+default-dev,1
libsocket-linux-perl,1
golang-github-smartystreets-go-aws-auth-dev,2
pan-machine-learning,1
pem,1
libghc-warp-prof-3.3.21-aff64,9
astrometry-data-tycho2-08-bigendian,1
libopamgt0,2
vorta,1
kamailio-memcached-modules,1
libghc-data-memocombinators-prof,1
nss-tlsd,3
shim-signed,4
librust-regex+default-dev,2
python3-mdit-py-plugins,2
malaga-doc,1
elpa-web-mode,1
grub-imageboot,1
tcl-hamlib,2
libtrilinos-nox-13.2,10
libkf5tnef5-22.12,7
avahi-dnsconfd,1
libarchive-any-create-perl,2
python-doit-doc,1
python-pyluach-doc,1
btcheck,1
lighttpd-mod-wolfssl,1
mp3info-gtk,1
libtopcom-dev,1
libghc-libffi-doc,1
connectagram-data,2
golang-github-badgerodon-collections-dev,1
libtophide-ocaml-dev,1
pan-tasks,17
highlight,1
libpasswdqc-dev,1
python3-activipy,1
gr-rds,1
python-mock-doc,1
librust-tui-dev,1
midisnoop,1
freeradius-utils,1
gnushogi,1
python-tablib-doc,1
ruby-multi-test,3
python3-django-invitations,1
libghc-indexed-traversable-instances-dev-0.1.1.1-a54e0,6
ddcui,1
golang-go.opencensus-dev,52
vcfanno,1
ktuberling-data,4
sigma-align,1
libblockdev-mdraid-dev,1
librust-tokio-1+default-dev,56
puppet-module-puppetlabs-augeas-core,5
node-gulp-plumber,1
libdbix-dbstag-perl,3
python3-sphinx-paramlinks,1
mapserver-bin,2
node-slash,43
libbiometry-dev,1
r-bioc-rsubread,2
task-spanish,1
nix-setup-systemd,1
librust-asn1-derive-dev,1
librust-byteorder-dev,1
libkf5pimcommonakonadi5-22.12,27
navit-graphics-gtk-drawing-area,4
postgresql-q3c,1
hunspell-br,2
libvbz-hdf-plugin0,3
libconfig-model-backend-yaml-perl,8
libghc-crypto-random-dev,2
postgresql-15-semver,1
libzarith-ocaml-dev,1
libcombblas-dev,1
r-cran-brobdingnag,3
node-sink-test,1
libhsail-rt0-amd64-cross,2
golang-github-pelletier-go-toml,1
packagekit-gtk3-module,1
ovn-doc,1
r-bioc-annotationhub,5
liblapack64-dev,3
ardour-video-timeline,1
python3-oauthlib,381
nova-compute,6
postgresql-15-rdkit,1
llvm-15-runtime,8
libjs-mediaelement,1
bugwarrior,1
topcat-doc,1
ticgit,2
libdieharder3,3
scalable-cyrfonts-tex,1
golang-github-mattn-go-xmlrpc-dev,1
libnextcloudsync-dev,1
libvariantslib-ocaml-dev-hez02,1
libmath-combinatorics-clojure,2
libsnowball-norwegian-perl,12
librust-wayland-protocols-0.29+staging-protocols-dev,1
libcurator-framework-java,3
libbenchmark-ocaml-dev,1
golang-github-oleiade-reflections-dev,1
libnews-article-nocem-perl,1
lib64gcc-s1-x32-cross,34
libeuclid-java,10
coinor-libdylp-dev,1
libghc-edit-distance-prof-0.2.2.1-cc475,1
libopenrefine-opencsv-java,2
libomp-14-dev,2
brltty-speechd,1
libftgl2,48
libemf1,11
libvtk9-qt-dev,5
libqt-advanced-docking-system-dev,1
librust-counted-array-dev,1
libgbtools0,7
libf2j-java,4
python3-zarr,2
ogamesim-www,1
libc6-mips64r6-cross,129
libkf5iconthemes-dev,49
libnl-nf-3-200,9
python3-ibm-cloud-sdk-core,2
golang-github-araddon-dateparse-dev,3
libsuperlu-dist8,180
libbiniou-ocaml-zlmc8,2
shutdown-at-night,1
libghc-fsnotify-dev-0.3.0.1-b9008,6
libconfig-model-openssh-perl,1
libgraphicsmagick1-dev,3
python3-psycogreen,1
libatomic1-i386-cross,69
python3-std-srvs,10
libghc-gi-dbusmenu-doc,1
twpsk,1
libmono-corlib4.5-dll,341
libemail-valid-perl,39
libcrypt-rijndael-perl,28
ibus-table-cangjie,1
python3-certbot-dns-digitalocean,1
python3-imexam,1
libjs-xmlextras,23
lib32gcc-11-dev-mips64el-cross,13
r-cran-bslib,101
twatch,1
argus-server,1
librust-futures-0.3+executor-dev,3
frogr-data,2
python3-django-import-export,1
librust-tower-dev,1
qml-module-org-kde-kholidays,21
python3-lmdb,2
libsofia-sip-ua-glib3,7
libgirepository-1.0-1-with-libffi8,724
crack-attack,1
resolvconf-admin,1
node-popper2,1
libwpewebkit-1.1-dev,1
publicsuffix,121
libghc-readable-doc,1
librust-async-global-executor-2+async-io-dev,1
libmeshsdfilter-dev,1
python3-pynest2d,2
python-pylatexenc-doc,1
ipband,1
xrootd-voms-plugins,1
node-undici,746
libfmt-ocaml-g2ob2,9
libkf5authcore5,656
onionshare-cli,2
xemacs21-nomule,1
libguile-ssh14,3
paexec,1
liboxygenstyle5-5,4
qepcad,1
barrnap,1
slurm-wlm-jwt-plugin-dev,2
libmr-tarantool-perl,1
liblwt-log-ocaml-dev-cl9d4,11
libnetfilter-log1,11
qml-module-qtquick-scene2d,1
libxpm-dev,51
libmikmod-config,1
node-bootstrap,1
libjbbp-java,2
php-horde-text-flowed,35
liblttng-ust-ctl5,83
php8.2-sqlite3,10
libjavassist-java,8
libiptables-chainmgr-perl,2
libipaddr-ocaml-jwdb5,11
fonts-cwtex-ming,1
gpsprune,1
dict-freedict-ell-pol,1
libticalcs-dev,1
libjosql-java,1
grass,1
linuxdoc-tools,4
aspell-hi,1
golang-github-cznic-fileutil-dev,5
python3-crc32c,2
gpgv,1620
soundscaperenderer-nox,1
task-basque-kde-desktop,1
rt4-extension-customfieldsonupdate,1
scala-asm,1
libsoci-firebird4.0,2
golang-github-andreykaipov-goobs-dev,1
librcutils1d,114
cbp2make,1
libcib27,14
lavacli,2
pear-channels,2
python3-thrift,8
libcollection4,30
bibledit-cloud-data,2
lua-compat53-dev,1
python3-dbfread,8
whalebuilder,1
libghc-idna-dev,2
libapache2-mod-intercept-form-submit,1
libcache-bdb-perl,1
libtime-period-perl,4
liblingua-stopwords-perl,2
dh-ros,1
axfrdns,1
circuslinux,1
golang-github-jessevdk-go-flags-dev,20
libpiccolo-java,2
node-seedrandom,1
node-use,4
libcaja-extension-doc,1
libthread-sigmask-perl,1
qdacco,1
libpixelif-dev,1
python3-ament-cmake-google-benchmark,2
libmseed2,4
postgresql,6
libcatmandu-fedoracommons-perl,1
pulseaudio-module-jack,1
ruby-redis-store,5
libratpoints-2.1.3,9
sphinxtrain,1
libdoodle1,4
libqt6datavisualization6,4
gambc-doc,1
libghc-bmp-dev,2
libmonoboehm-2.0-1,6
asterisk-core-sounds-fr,1
libhttp-browserdetect-perl,2
libslopy-dev,1
texlive-lang-european,7
most,2
gnome-user-docs,6
libtbb-dev,94
mariadb-server-core,42
aoflagger,1
libtext-unicode-equivalents-perl,1
python3-gjson,1
libfm-data,18
python3-jaraco.text,19
pypy3-lib,2
golang-github-dgryski-go-metro-dev,4
paprefs,1
cdebconf-gtk,1
libgeo-coder-googlev3-perl,1
liblizzie-java,1
node-elliptic,7
node-make-dir,35
libgmetrics-groovy-java,2
libhash-case-perl,2
libghc-hpack-dev-0.34.7-2cdea,2
libbio-mage-utils-perl,1
php-pear,57
debdate,1
libasl-dev,1
libstring-compare-constanttime-perl,3
libcoap3-dev,1
python3-frozendict,6
etcd-server,1
python3-django-countries,1
octave-secs2d,1
remmina-plugin-secret,1
libdocopt0,4
pidgin-extprefs,1
librust-snafu-derive-dev,1
libmcpl-dev,1
libglobus-gssapi-error-doc,1
xindy,1
snd-common,7
elida,1
libghc-th-reify-many-prof-0.1.10-40621,2
locate,1
jamnntpd,1
librust-uuid-1+std-dev,1
giada,1
libghc-misfortune-doc,1
gprbuild-doc,1
libwayland-server0,4394
libjs-filesaver,3
sdf,1
libgck-1-doc,1
libghc-hslua-module-version-doc,1
libxrootd-dev,4
libscythestat-dev,1
libtest-generative-clojure,1
node-with,1
libvecmath-java-doc,1
kio-audiocd-dev,1
ftpd,1
kickoff,1
libtext-metaphone-perl,1
python3-cleo,2
ruby-fauxhai,1
libbluray-bdj,1
libkf5pty-doc,1
citation-style-language-styles,1
libploop1,3
libmeep-mpi-default30,4
python3-jdcal,15
lib32objc-12-dev-mips64el-cross,5
gfortran-12-multilib-mips-linux-gnu,2
libghc-broadcast-chan-dev-0.2.1.2-90129,2
libx32go19-i386-cross,3
libmoosex-declare-perl,2
pure-ftpd-mysql,1
libtlog0,2
libghc-czipwith-prof,1
libnozzle1,16
python3-utf8-locale,1
kotlin,2
libghc-yesod-newsfeed-dev,2
librust-fuchsia-zircon-sys-dev,1
elpa-async,13
dzen2,1
librust-servo-arc-dev,3
xdg-user-dirs,10
firefox-esr-l10n-en-gb,4
libadwaita-1-dev,5
hmmer-examples,1
libuucp-ocaml-dev,1
wannier90-data,1
puppet-module-puppetlabs-mongodb,1
cbm,1
xineliboutput-fbfe,1
tiarra-conf-el,1
givaro-user-doc,1
nim-unicodedb-dev,4
node-ignore-by-default,2
supercollider-gedit,1
php-horde-whups,1
coop-computing-tools,1
python3-aiosmtplib,1
golang-github-data-dog-go-sqlmock-dev,6
python3-mistune0,12
liblvm2-dev,1
libtest-number-delta-perl,6
mate-indicator-applet,1
alot,1
murano-api,1
liblxqt1,21
libpdf-fdf-simple-perl,1
krfb,3
libshadowsocks-libev2,2
firetools,1
libopenems0,5
libebml-dev,2
libvixl-dev,1
liblomiri-url-dispatcher-dev,1
puredata-doc,66
r-cran-survey,9
r-cran-rcppdate,2
libpath-dispatcher-perl,4
terminology-data,2
python3-stem-doc,1
python3-pex,2
libpkgconf-dev,1
librcpputils1d,107
ruby-gaffe,1
libcommons-jxpath-java-doc,1
html-xml-utils,4
libjurt-java,2
libpath-utils1,31
libatm1-dev,1
tesseract-ocr-ind,4
fonts-gujr-extra,3
openguides,1
r-cran-pscl,1
cpustat,1
libjna-jni,87
dict-freedict-ell-por,1
libghc-monad-par-extras-dev,2
overlayroot,1
llvm-15-dev,5
libspreadsheet-parsexlsx-perl,2
ktexteditor-katepart,10
python3-poppler-qt5,3
libghc-repa-dev,2
moosefs-metalogger,1
libteam-utils,1
libsliplu1,106
librust-tiny-keccak-2+default-dev,12
calligrawords,4
gammu-doc,1
libexecs-dev,1
golang-github-lestrrat-go-envload-dev,1
python3-aafigure,1
codec2,1
structure-synth,2
libsubtitleeditor0,3
muttprint-manual,1
qtxmlpatterns5-dev-tools,1
ruby-sequel,5
mhc-utils,2
python-neutron-lib-doc,1
libghc-contravariant-prof,1
node-stringmap,1
vlc,5
stegcracker,3
ucimf-openvanilla,1
isbg,1
podman-toolbox,1
python3-bibtexparser,19
swig-examples,1
thin,4
libcgi-psgi-perl,12
autodep8,3
libmckoisqldb-java-doc,1
festvox-us-slt-hts,2
pen,1
golang-github-grafana-regexp-dev,1
python3-pygrace,1
janino,4
libzeitgeist-2.0-dev,1
raincat,1
pluma-doc,1
librust-fst+memmap-dev,1
libf2c2-dev,3
libg20,4
flightcrew,1
libgcc-s1-mipsr6el-cross,78
libhackrf0,13
golang-github-antonmedv-expr-dev,3
libfuzzer-14-dev,1
libccp4-data,19
libghc-monad-journal-dev,2
libghc-reform-happstack-doc,1
cairo-dock-dbus-plug-in-interface-python,1
b3270,1
libacme-damn-perl,3
labltk,1
libopusenc0,5
python-proliantutils-doc,1
libzypp-dev,1
python3-yade,2
libktplogger9abi1,11
librust-cfg-expr-0.10+default-dev,1
gobjc++-powerpc-linux-gnu,2
cdbs,4
libusb-ocaml,1
librust-arrayvec-0.5+serde-dev,1
fsmark,1
libtrie-ocaml-dev-frkf5,4
python3-pprintpp,1
libupnp-java-doc,1
libat-at-clojure,2
python3-ais,2
developers-reference-ja,1
speech-dispatcher-espeak-ng,1
monitoring-plugins-btrfs,1
pocketsphinx-en-us,1
cmake,147
libasedrive-usb,1
grub-coreboot,2
python3-luma.emulator,1
ruby-heapy,2
fcitx5-mozc,1
libminimap-dev,1
libjs-slick,1
libmodule-find-perl,81
libghc-tasty-golden-dev,2
auto-multiple-choice-common,2
libghc-th-reify-compat-dev,2
libsimage20,2
libn32gphobos-12-dev-mipsel-cross,3
sip-tools,2
ibus-table-array30,1
python3-pyutilib,1
uno-libs-private,211
golang-github-gorilla-handlers-dev,23
python3-djangorestframework-spectacular,1
node-unicode-loose-match,1
qml6-module-qtquick-shapes,3
libssm-bin,1
libmodule-package-perl,2
libgwyddion20-doc,1
libjboss-jdeparser2-java-doc,1
librust-bincode-dev,1
python3-jpy,1
g++-11-multilib-i686-linux-gnu,2
libghc-xml-html-qq-dev,2
libswscale6,559
libgo21-x32-cross,6
caca-utils,1
icingaweb2-module-graphite,1
libghc-prelude-extras-prof,1
libghc-pipes-doc,1
libxcb-screensaver0,6
ruby-redcarpet,30
qt3d5-doc-html,2
libgoogle-api-services-sheets-java,2
librust-colorful-dev,1
libgdata-cil-dev,1
libqpdf29,37
python3-ncclient,42
astro-iraf,1
ruby-graphlient,1
gtkpod-data,3
vim,50
lib32go21-sparc64-cross,4
snoopy,1
golang-github-xorpaul-uiprogress-dev,1
libmozjs-102-dev,2
libnet-snmp-perl,17
python3-locust,1
gap-character-tables,1
ironic-inspector,1
gnupg,1035
firefox-esr-l10n-km,3
librust-enum-map-derive-0.10+default-dev,1
node-callback-stream,3
liburi-fromhash-perl,28
libcore-async-clojure,18
golang-github-gosuri-uilive-dev,2
mesa-vulkan-drivers,1
r-bioc-genomicfeatures,21
libfile-monitor-perl,2
libcoq-deriving-mxln6,1
librust-proc-macro-hack-0.5+default-dev,17
alarm-clock-applet-gconf-migration,1
libusermetricsinput-dev,1
ruby-settingslogic,1
fcitx-tools,1
dict-freedict-eng-ind,1
python3-rosmsg,35
libghc-hspec-expectations-dev-0.8.2-aebaf,8
libc6-dev-mipsn32-mipsr6-cross,22
libiscsi-bin,1
ruby-email-reply-parser,1
cl-markdown,1
ruby-ffi-compiler,6
libnautilus-extension-dev,1
php-symfony,1
libx32gfortran-11-dev-i386-cross,2
libghc-extensible-exceptions-prof,1
libn32objc-11-dev-mips64el-cross,3
mate-sntray-plugin,1
python3-fastchunking,1
thunderbird-l10n-dsb,3
libkf5windowsystem-data,692
librem5-tweaks,1
g++-11-multilib-s390x-linux-gnu,2
node-css-selector-tokenizer,1
librust-js-int-0.2+serde-dev,1
libboost-graph-dev,24
games-programming,1
libdist-zilla-plugin-test-eol-perl,1
libsqlite3-mod-xpath,1
gobjc++-12-aarch64-linux-gnu,2
python3-seamicroclient,1
libflake-dev,1
python3-geolinks,1
python3-tmdbsimple,1
pinentry-gnome3,34
libparlatype5,5
createrepo-c,1
r-bioc-geoquery,1
libchardet-dev,1
libjline2-java,48
libghc-js-flot-dev,2
gprename,1
gcc-mingw-w64-base,48
libjs-lightbox2,1
libauparse-dev,1
liburi-encode-perl,10
swift-object,1
libhesiod0,8
libpdf-api2-perl,9
lazarus-2.2,2
libbasicplayer-java,1
smarty-lexer,1
libnet-mac-vendor-perl,1
apt-utils,27
libpod-tests-perl,2
lib64gphobos2-mipsel-cross,3
aribas,1
squeekboard-devel,1
libghc-hinotify-prof-0.4.1-bc181,1
libghc-scientific-doc,1
hiera-eyaml,1
librust-capnp-0.14+default-dev,2
qrtr-tools,1
librust-nettle-dev,1
libghc-language-glsl-doc,1
lsp-plugins-jack,2
asterisk-core-sounds-es,1
bip,1
libghc-acid-state-dev,2
uwsgi-app-integration-plugins,2
kde-telepathy-desktop-applets,2
libdb++-dev,1
libqt5websockets5,73
aeson-pretty,1
libmeshoptimizer2d,11
tardiff,1
libmail-srs-perl,2
node-arr-exclude,1
golang-pault-go-technicolor-dev,1
python3-webtest,122
python3-pyrr,2
libghc-quickcheck-text-dev,2
libghc-tar-conduit-dev,2
cupt-dbg,1
liblinux-inotify2-perl,3
erlang-jiffy,25
libboost-mpi-python1.74-dev,25
execline-doc,1
node-should,3
libghc-hmatrix-dev,2
libkf5mailtransportakonadi5,45
node-raven-js,1
udisks2-zram,1
openarena-oacmp1,1
libtcd0,3
ferret-vis,2
node-labeled-stream-splicer,2
librust-chrono-0.4-dev,1
python3-promise,10
libopenzwave1.6-dev,1
sisu-sqlite,2
librust-cpp-dev,1
libghc-yesod-doc,1
lilypond-doc-html-nl,1
librust-simple-logger+default-dev,1
libaudgui5,7
fcitx5-keyman,1
libcephfs-java,1
mednaffe,1
fcitx-table-zhengma-large,1
librust-signal-hook-0.3+iterator-dev,1
libmodhmm0,3
python3-alembic,213
latex-cjk-chinese-arphic-bkai00mp,3
python3-pytest-subtests,1
biosyntax-example,1
librte-port23,9
libkasten4okteta2gui0,7
node-eslint-plugin-node,2
libcaf-dev,1
libserial1,2
tcpxtract,3
geany-plugin-keyrecord,2
libgcc-12-dev-i386-cross,41
libgupnp-igd-1.0-doc,1
librust-xcb+render-dev,2
librust-lexopt-dev,1
librust-winit-0.27+wayland-dlopen-dev,1
libwebsockets-test-server,1
libperlude-perl,2
bilibop-udev,1
software-properties-gtk,9
libgeronimo-jpa-2.0-spec-java,4
x2gothinclient-displaymanager,2
lighter,2
libvirglrenderer-dev,1
libsyslog-ocaml-dev-c79l4,1
ucx-utils,1
libuid-wrapper,1
libdata-entropy-perl,5
python3-meld3,1
festlex-ifd,3
u-boot-tools,3
malaga-bin,1
libpcap0.8,356
tryton-modules-sale-shipment-cost,5
python-tornado-doc,1
watcher-api,1
libghc-irc-dev,2
libjsf-java-doc,1
libocplib-endian-ocaml,1
hobbit-plugins,1
libosmesa6-dev,1
golang-github-viki-org-dnscache-dev,1
python-django-otp-doc,1
orthanc-doc,1
ruby-chef-utils,8
mpich,8
librust-glib-sys-0.14+v2-58-dev,1
python-shodan-doc,1
cksfv,1
rt5-doc-html,1
gccgo-12-mips64el-linux-gnuabi64,4
puppetdb-doc,1
libntl-dev,9
gfortran-12-multilib-mipsisa32r6el-linux-gnu,2
hmmer2-doc,1
fgallery,1
libignition-physics-mesh-dev,3
prolix,1
librust-gdk4-x11-sys-dev,1
libksba-dev,1
libboost-chrono1.74-dev,173
libmarblewidget-qt5-28,15
ruby-puppet-resource-api,5
liblam4,7
cl-htmlgen,5
libmono-management4.0-cil,38
libghc-config-ini-dev,2
libghc-xmonad-wallpaper-prof,1
libqcoro6network0,2
dict-freedict-ita-nor,1
golang-github-hashicorp-go-slug-dev,2
golang-github-smartystreets-assertions-dev,35
libtss2-tcti-mssim0,34
librust-hostname-dev,1
python3-buildlog-consultant,2
ruby-grit-ext,1
jigzo-data,2
librust-quinn-dev,1
librust-adler-1-dev,1
cmst,1
librocprim-dev,1
budgie-desktop-view,1
manpages-pt-br,3
libecasoundc1v5,6
peek,1
golang-gopkg-yaml.v2-dev,168
libqalculate-data,29
libqcheck-core-ocaml-dev-aduw3,2
hyphen-ta,2
python-cattrs-doc,1
libio-bufferedselect-perl,2
firefox-esr-l10n-ach,3
grml2usb,1
maint-guide-fr,1
librust-deflate-dev,1
libdapserver7v5,2
libghc-lazysmallcheck-dev,2
libgpuarray-dev,1
librust-protoc-2.27.1+default-dev,1
libeclipse-compare-java,14
neutron-plugin-nec-agent,1
python3-dynaconf,2
liballegro-acodec5.2,2
libdist-zilla-plugin-makemaker-fallback-perl,1
librust-futures-channel-0.3+alloc-dev,1
libextractor3,36
librust-flate2-dev,9
qtxmlpatterns5-doc,2
libghc-invariant-prof,1
task-thai-desktop,1
libfmt-ocaml-dev-g2ob2,7
libn32gfortran5-mips64el-cross,6
w3c-linkchecker,1
libghc-easy-file-prof,1
dh-make-perl,3
libqcodeeditor-dev,1
smp-utils,1
elpa-tabbar,2
doomsday-common,3
idzebra-2.0-common,2
libgm2-11-dev-amd64-cross,1
glbinding-doc,1
golang-gir-generator,1
libstdc++-12-pic-armhf-cross,1
libmems1,4
libjs-jquery-timeago,3
libghc-criterion-measurement-prof,1
findimagedupes,1
libstreamvbyte-dev,1
libavutil-dev,68
plasma-workspace-wallpapers,2
libsdl-image1.2-dev,9
pal2nal,1
xdg-dbus-proxy-tests,1
libg3d-doc,1
cpl-plugin-muse-doc,1
lighttpd-mod-mbedtls,1
tiny-initramfs,1
libignition-common4-4,20
scilab-doc,4
libyuma-base,10
libkpimimportwizard5-22.12,4
golang-github-cli-oauth-dev,1
original-awk,2
libtest-www-mechanize-perl,10
libcppunit-subunit0,2
libapache2-mod-ruwsgi,2
pinentry-tty,1
python3-wcmatch,2
gcc-11-i686-linux-gnu,18
node-get-value,13
horizon-doc,1
ejabberd-mod-grafite,2
libmariadb-dev-compat,31
lua-dkjson,3
pcs,2
libtiles-java,1
openstack-dashboard,22
libmono-parallel4.0-cil,36
librust-fs2-0.4+default-dev,1
neutron-ha-tool,1
python3-branca,2
libghc-tagsoup-doc,1
libpsocksxx-dev,1
ceph-mgr-cephadm,1
librust-wincolor-dev,1
gnat-mingw-w64-i686,2
libghc-double-conversion-prof,1
libdata-visitor-perl,33
librust-blake2b-simd-dev,1
code-saturne,1
elixir,1
python3-bitbucket-api,1
golang-github-onsi-ginkgo-dev,49
projectcenter.app,2
clang-tidy-14,5
golang-github-vektah-gqlparser-dev,2
fonts-tlwg-purisa-ttf,5
libcommons-logging-java,396
python3-samba,18
enjarify,1
libmate-sensors-applet-plugin-dev,1
librust-lmdb-0.8+default-dev,1
go-for-it,1
libwildfly-common-java,5
puppet-module-heini-wait-for,2
libdsk-utils,1
libghc-asn1-encoding-doc,1
librust-fuchsia-cprng-dev,1
libcdio-cdda2,174
librust-winapi-0.3+ws2ipdef-dev,3
lib64stdc++-12-dev-mipsr6el-cross,6
librust-cloudabi+bitflags-dev,1
mlir-15-tools,1
libgeoclue-doc,1
libmail-thread-perl,2
golang-github-jszwec-csvutil-dev,3
check-manifest,1
librust-tiny-keccak-2+sha3-dev,12
xshisen,1
libghc-spool-dev,2
litecli,1
libhugs-fgl-bundled,1
task-marathi,1
libfftw3-single3,569
golang-github-guptarohit-asciigraph-dev,2
libgfortran-12-dev-mips64r6-cross,5
gthumb-dev,1
libcritnib1,2
gparted,1
libb-cow-perl,1
tryton-modules-stock-assign-manual,2
torus-trooper-data,2
valgrind,53
node-esrecurse,19
libcob5-dev,2
science-electronics,1
node-repeat-element,1
librust-link-cplusplus-dev,1
spf-tools-python,1
astro-viewers,1
librust-io-lifetimes-0.7+os-pipe-dev,1
fcitx5-table-arabic,1
librust-serde-urlencoded-0+default-dev,1
libxml-perl,29
libsyntax-highlight-perl-improved-perl,7
qtquickcontrols2-5-examples,1
librust-serde-urlencoded-dev,1
vbackup,1
ibus-kkc,1
libdb5.3-stl-dev,1
roffit,1
libblockdev-fs-dev,1
qml-module-lomiri-performancemetrics,32
avldrums.lv2-soundfont,2
r-cran-downloader,2
dfcgen-gtk,1
thunderbird-l10n-be,3
firehol,1
libwww-google-calculator-perl,1
libsuitesparse-dev,105
libxenforeignmemory1,11
ruby-instance-storage,3
nupkg-newtonsoft.json.6.0.8,1
libnekohtml-java-doc,2
libmrpt-io2.5,41
nx-x11-common,14
libsox-fmt-oss,4
texlive-latex-extra-doc,2
proftpd-mod-autohost,1
librust-html2pango-dev,1
libgdm1,59
libhttp-tiny-perl,184
qttools5-dev,12
libboost-system1.81.0,15
ical2html,1
libmono-system-xml4.0-cil,339
libu2f-host0,4
python3-networkx,164
augur,1
python-cymruwhois-doc,1
libmygui.opengl3platform0debian1v5,2
libghc-lambdabot-irc-plugins-doc,1
python3-openems,1
apt-offline,2
cairo-dock-animated-icons-plug-in,7
python3-wxmplot,2
libnozzle-dev,1
rsplib-services,2
libtest-yaml-perl,1
alertmanager-irc-relay,1
lib32atomic1-mips64el-cross,46
ncmpc-lyrics,1
elpa-visual-fill-column,2
librust-blake2s-simd-0.5-dev,1
libxosd-dev,1
handlebars,12
libghc-monad-control-dev-1.0.3.1-20361,55
kodi-audioencoder-lame,1
libghc-quickcheck2-dev,2
xdemineur,1
libgaviotatb-dev,1
python3-mathgl,1
librg-reprof-bundle-perl,2
libghc-drbg-doc,1
librust-lazy-regex-2+default-dev,1
libwreport3,3
python-yarl-doc,1
librust-der-parser+std-dev,1
libterm-slang-perl,1
svg2ttf,1
libghc-groups-prof-0.5.3-1c363,1
libopencv-videoio406,128
tryton-modules-stock-package-shipping-ups,2
superkb,1
lamarc,1
deepin-deb-installer,1
tdiary-mode,1
libxbean-reflect-java,111
python3-libvirt,21
r-cran-interp,35
libeclipse-jdt-debug-ui-java,1
r-cran-mets,5
tryton-modules-project-plan,2
gle-graphics-manual,1
python3-git-os-job,1
pydocstyle,1
php-mockery,1
roguenarok,1
python3-tidylib,1
colorized-logs,1
x2goserver-extensions,1
libbio-procedural-perl,1
leds-alix-source,1
libghc-from-sum-prof,1
golang-github-libvirt-libvirt-go-dev,1
libconfig9,31
ognibuild,1
open3d-tools,1
librust-shared-library-0.1+default-dev,1
libgeomview-dev,1
liborocos-bfl-examples,1
libghc-fsnotify-prof,1
golang-gopkg-h2non-filetype.v1-dev,1
libwagon-http-java,53
s3dfm,1
libclass-dbi-fromcgi-perl,4
gcc-arm-none-eabi,5
python3-django-model-utils,1
libc6-dev-ppc64-powerpc-cross,15
libxmlunit-java,5
hybrid-dev,1
ebumeter-doc,1
librust-cast-dev,1
openstack-debian-images-updater,1
uidmap,10
libiddawc1.1,4
node-cross-fetch,2
libghc-should-not-typecheck-doc,1
distrobox,1
node-meow,5
mhddfs,1
formiko,1
gccgo-multilib-i686-linux-gnu,1
golang-github-intel-goresctrl-dev,16
libdevel-autoflush-perl,3
librust-simple-asn1-0.6+default-dev,1
dlt-viewer,1
ftools-fv,1
libprotobuf-java-format-java,2
slurm-wlm-influxdb-plugin,4
mariadb-plugin-cracklib-password-check,1
libgstreamerd-3-0,2
fonts-evertype-conakry,1
bogl-bterm,1
libreoffice-sdbc-postgresql,1
libctf-nobfd0-dbg,1
topcom,1
postgresql-15-pgrouting-doc,1
libkf5messagecore5abi1,29
hd-idle,1
libio-async-loop-epoll-perl,1
runc,10
shotwell-common,10
libchealpix0,2
libghc-x11-xft-doc,1
remote-logon-service,2
r-cran-ellipsis,228
libxml++2.6-2v5,37
ruby-xapian,2
libshairport-dev,1
golang-github-google-shlex-dev,4
librust-sctk-adwaita-dev,1
rocminfo,2
libavl-dev,1
r-cran-incidence,2
search-citeseer,1
libghc-diagrams-lib-prof-1.4.5.1-0785f,4
r-cran-kernelheaping,1
dhex,1
libghc-regex-applicative-prof-0.3.4-8a2cf,1
bibclean,1
php-horde-browser,27
gobjc++-12-mipsisa64r6el-linux-gnuabi64,4
ruby-mizuho,1
libxml-treebuilder-perl,3
libghc-mono-traversable-instances-doc,1
makefs,1
minetest-mod-unified-inventory,1
python-cyborgclient-doc,1
pulseaudio-utils,76
lib64gomp1-i386-cross,46
libindi-data,74
libasn1-8-heimdal,32
cockpit-ws,6
libfmt-ocaml,1
libruli4,3
node-clipboard,43
ftpwatch,1
