name,refcount
wolf-spectrum,1
python-itsdangerous,35
gtk-sharp-3,3
root,5
cliquer,4
python-stestr,1
vim-spell-id,1
libscfg,1
haskell-hslua-module-zip,4
haskell-skylighting-format-ansi,10
libaio.so,5
kwayland,21
python-astor,8
openconnect,3
caja-audio-video-properties,1
easyeffects,1
kimageannotator,4
python-csscompressor,1
litehtml,3
rhvoice-voice-tatiana,1
libreoffice-fresh-eo,1
virglrenderer,6
ppsspp,1
fop,1
expac,2
lua53-http,1
discover,2
vim-spell-en,1
kde-sdk-meta,2
rhvoice-voice-kiko,1
scaleway-cli,1
fcitx5-chewing,1
nginx-mod-geoip2,1
nload,1
wikiman,1
haskell-email-validate,8
perl-sort-naturally,2
performous,1
zutty,1
claws-mail,1
haskell-linear-base,2
open-vm-tools,1
jc,1
artyfx,1
projectm,4
ttf-dejavu,16
sequoia-chameleon-gnupg,1
python-location,1
s-tui,1
libhidapi-libusb.so,7
gambas3-gb-gmp,1
yubico-piv-tool,1
rocm-opencl-runtime,13
tesseract-data-swa,1
tesseract-data-ton,1
haskell-fingertree,38
caddy,1
yabause-gtk,1
smpeg,2
perl-cgi-formbuilder,1
sbsigntools,1
python-cachy,5
php-legacy-snmp,1
libxslt,930
kbruch,3
haskell-deferred-folds,50
timescaledb-tune,1
lua53-expat,1
qt6-tools,30
pdfslicer,1
kpeople,6
perl-data-dump,4
dpf-plugins-standalone,2
kaffeine,1
haskell-mono-traversable,161
libpwquality,22
feathernotes,1
qemu-system-ppc,3
libreoffice-still-nb,1
python-numba,1
ruby-ruby2_keywords,9
python-flask-socketio,2
libblockdev,441
prrte,44
haskell-indexed-list-literals,2
lib32-spirv-llvm-translator,3
python-iwlib,1
haskell-text-format,1
kwidgetsaddons,302
libdbusmenu-lxqt,3
fastfetch,1
haskell-ipynb,9
tinyssh,2
tesseract-data-khm,1
tesseract-data-fas,1
sundials,2
python-annotated-types,22
thunderbird-i18n-ka,1
gnome-shell-extensions,1
xorg-xdm,2
jlatexmath,2
libnbd,16
aspnet-targeting-pack-7.0,1
cargo-insta,1
zathura-pdf-poppler,1
ttf-droid,1
python-testpath,1
haskell-tar,12
ruby-gettext,3
openscenegraph,3
ukui-sidebar,1
lv2-example-plugins,1
perl-mime-base32,3
cutefish-icons,1
libblockdev-swap,429
kleopatra,3
dool,1
libhomfly,4
libqb,2
fdkaac,1
libexttextcat,241
rubiks,1
lib32-libtiff4,2
xboard,1
lxinput-gtk3,1
python-watchgod,1
wpebackend-fdo,104
systemsettings,5
haskell-deepseq-generics,1
csound-doc,2
ksudoku,3
protonmail-bridge,1
firefox-i18n-de,1
python-pybluez,1
indent,1
tinyxxd,1
wgetpaste,1
libpoppler-glib.so,29
kidletime,34
haskell-gi-dbusmenu,4
jq,9
libnetfilter_cttimeout,4
fcitx5-hangul,1
spirv-tools,618
python-intervaltree,7
firefox-i18n-ast,1
release-cli,1
whipper,1
haskell-monads-tf,8
btop,1
perl-test-requiresinternet,1
openbve,1
jake,1
acl,4899
python-volatile,2
libliftoff.so,1
python-pyaxmlparser,1
hashcat-utils,1
python-btchip,1
geocode-glib,4
loki-canary,1
ruby-forwardable,1
rofi-pass,1
acme,1
libatk-bridge-2.0.so,1
dsp,1
vim-spell-hr,1
python-subprocess-tee,6
age-plugin-tkey,1
python-unpaddedbase64,3
cobalt,1
python-smbprotocol,1
python-sphinxext-opengraph,1
sbcl,3
reiserfsprogs,3
eglexternalplatform,16
cmark-gfm,5
haskell-primitive,462
libprotobuf-lite.so,1
haskell-http-streams,2
haskell-managed,2
python-pytest-services,1
gambas3-gb-option,1
python-oslo-i18n,19
libnvidia-container,2
git-grab,1
libzita-alsa-pcmi.so,4
python-cython-test-exception-raiser,1
python-wcag-contrast-ratio,1
libcomps,2
miniserve,1
libwlocate,1
ttf-vlgothic,1
libmicrohttpd.so,5
ruby-spdx-licenses,4
libreoffice-fresh-bo,1
libgio-2.0.so,1748
libwpe,105
perl-lingua-en-inflect,3
imvirt,1
python-pyqt6-webengine,3
adns,1
espup,1
python-dnspython,32
clipcat,1
libldm,3
oscpack,1
vapoursynth-plugin-mvtools,1
openblas,4
haskell-safe,131
python-typogrify,2
python-cssbeautifier,1
ruby-prime,6
soapyairspy,1
vorbisgain,1
qt5-quicktimeline,1
tree-sitter-rust,1
libidn2.so,4505
orbiton-gtk3,1
python-ldap,2
haskell-filestore,1
libbpf.so,102
procps,11
docbook5-xml,1
regexxer,1
libnpupnp,3
scite,1
snapper,3
ladspa,4
python-cppy,1
mjpegtools,15
desync,1
python-breathe,1
ki18n,337
libharfbuzz-cairo.so,1
gambas3-gb-xml-html,1
topcom,1
endless-sky-high-dpi,1
hid-tools,1
python-apispec-webframeworks,1
qscintilla-qt6,3
cmake-fedora,1
libevdev.so,5
xapps,3
python-openapi-schema-validator,3
awesome,1
libao.so,2
perl-email-mime-attachment-stripper,2
anura,2
kid3,1
python-pydyf,2
perl-extutils-depends,3
python-feedparser,6
systemd-ui,1
python-witwidget,1
python-argon2-cffi-bindings,22
haskell-linear,5
python-aiogram,1
obs-studio,1
gst-plugin-qsv,1
libdv,51
libexiv2.so,26
doomretro,1
plfit,7
tesseract-data-chi_tra_vert,1
ruby-simplecov-html,2
haskell-quickcheck,274
qtkeychain,1
warsow,1
linux-rt-docs,1
pcsc-perl,2
python-pytest-regressions,1
lsix,1
rdma-core,3
usbmuxd,5
kio5-extras,1
navit,1
libblkid.so,2849
python-requests-ftp,1
conky,2
cloud-guest-utils,2
sunpinyin,3
perl-locale-codes,3
guvcview,1
qt6-base,694
qemu-base,6
python-respx,1
haskell-language-server,1
pnpm,1
firefox-developer-edition-i18n-oc,1
perl-test-without-module,1
rtaudio,6
python-sh,1
acme-user,1
zita-jclient,2
libreoffice-fresh-ks,1
libsratom-0.so,27
ruby-crack,2
kanagram,3
haskell-tamarin-prover-theory,5
libxau,4068
libgpiod,1
perl-config-simple,1
haskell-text-show,1
quazip-qt6,4
libjaylink,1
operator-sdk,1
gnome-shell-extension-arc-menu,1
gambas3-gb-sdl2-audio,1
go-ethereum,1
ocaml-topkg,1
jackminimix,1
wimlib,1
python-github3py,1
libxcb,4065
perl-tk,3
glfw,16
plasma-browser-integration,2
lxdm-gtk3,1
systemd,2841
verdict,44
perl-term-ui,3
geoip,33
kqtquickcharts,5
tesseract-data-cat,1
haskell-network-protocol-xmpp,1
rtaudio-docs,1
tokodon,3
nmon,1
tesseract-data-frm,1
ruby-patron,9
python-scikit-learn,2
ttf-baekmuk,1
fbgrab,1
python-aiosqlite,2
finch,1
python-case,1
kcalendarcore,48
perl-ev,1
vim-spell-zu,1
lua-linenoise,1
kmime5,3
editorconfig-checker,1
python-opt_einsum,8
tesseract-data-iku,1
haskell-fclabels,8
libpixman-1.so,179
xfce4-dev-tools,1
perl-moox-late,3
reprepro,1
perl-test-script,1
python-omegaconf,1
libpmix.so,44
haskell-git-lfs,2
qemu-system-loongarch64,3
gnome-shell-extension-vitals,1
python-pypandoc,1
libvdpau,635
haskell-breakpoint,1
wingpanel-indicator-sound,1
jellyfin-web,1
xdg-user-dirs,20
linux-tools-meta,1
lib32-gdk-pixbuf2,15
python-apeye,4
vim-tabular,1
pragha,1
hexchat,1
qxlsx-qt5,2
haskell-text-printer,11
qtkeychain-qt6,61
libjcat,5
libefiboot.so,3
lib32-libcurl-compat,2
cargo-fuzz,1
stylelint-config-standard,1
perl-mailtools,92
ntk,5
haskell-crypto-api-tests,1
lua51-luautf8,2
texlive-langcyrillic,1
jansson,395
python-qdldl,3
python-pybcj,3
pari-seadata,1
rubber,1
lib32-libldap,80
libfdk-aac.so,62
elinks,1
firefox-developer-edition-i18n-fa,1
xfwm4,2
perl-html-template,3
ruby-bacon-colored_output,1
vlc,10
perl-tie-hash-indexed,1
hyprland,1
sx,1
python-wcmatch,4
mate-applet-dock,1
glad,1
nut,1
j4-dmenu-desktop,1
calibre,1
haskell-microlens-mtl,22
libvips,3
dotnet-targeting-pack-7.0,3
qemu-system-x86,8
lua51-penlight,6
ruby-stackprof,1
ufmt,1
libtasn1,4852
blas,274
dns-lexicon,10
ttf-proggyclean-nerd,1
steam,2
php,43
libzmq.so,12
draco,6
python-pytest-enabler,1
performous-freesongs,1
haskell-cpphs,8
colord,39
lib32-harfbuzz-cairo,1
haskell-patience,3
esh,1
libreoffice-fresh-sa-in,1
pgpdump,1
python-warlock,2
haskell-random-shuffle,11
firefox-dark-reader,1
python-frozendict,2
gambas3-gb-scanner,1
jre21-openjdk,1
ccache,1
gnome-tweaks,1
liblzma.so,3815
kpublictransport,7
qscintilla-qt5,5
perl-json-xs,5
gambas3-gb-mime,2
cargo-generate-rpm,1
ncompress,3
okteta,1
drone,1
python-lmdb,1
nginx-mod-brotli,1
python-hatchling,7
cargo-update,1
pantheon-onboarding,1
pcaudiolib,7
dive,1
gphoto2,1
libreoffice-fresh-dgo,1
mesa-utils,5
pesign,1
g2reverb,1
perl-mail-authenticationresults,7
openshot,1
libreoffice-still-mni,1
haskell-hls-explicit-record-fields-plugin,2
ibus-libpinyin,1
haskell-wai-http2-extra,1
ffmpeg2theora,1
python-pywayland,2
haskell-crypton-connection,46
qt5-ukui-platformtheme,5
man-pages-zh_tw,1
perl-crypt-smbhash,1
libunistring,4599
python-s3transfer,8
sdl2_gfx,2
memray,1
xss-lock,1
libsqlite3.so,33
milou,15
banner,1
xdg-utils,1588
bpftrace,2
libboost_chrono.so,2
eolie,1
igrep,1
libreoffice-still-ug,1
haskell-crypto-enigma,1
libesmtp,1
nyxt,1
rocksndiamonds-data,2
kodi-addon-peripheral-joystick,1
goaccess,1
libpam-google-authenticator,1
perl-fcgi,6
libetpan,2
certbot-dns-google,1
protobuf-c,40
gnome-backgrounds,4
vim-spell-tr,1
fcitx-sunpinyin,1
python-openstacksdk,9
libots,3
python-osqp,2
perl-devel-patchperl,2
uwsgi-plugin-notfound,1
remmina,1
python-dbus-deviation,2
ttf-cascadia-mono-nerd,1
digikam,1
zoxide,1
knights,3
ruby-rake-compiler-dock,1
onionshare,1
python-pyocd,3
msitools,1
poppler-data,108
python-remoto,1
ufw-extras,1
python-js2py,1
distrho-ports-vst,2
rclone,1
rssguard,1
bluez-mesh,1
wob,1
mdds,1
perl-linux-pid,1
praat,1
python-getkey,1
libinstpatch-1.0.so,39
python-reactivex,1
perl-gdgraph,2
ruby-shindo,1
haskell-monad-gen,1
drumkv1,1
nodejs,75
python-pytz,213
perl-datetime-timezone,17
lskat,3
hyphen-en,1
libreoffice-fresh-ne,1
haskell-concise,3
gambas3-gb-form-mdi,2
vkd3d,1
qt6-translations,695
haskell-text-ansi,6
haskell-path,8
python-noiseprotocol,1
grails-docs,1
arch-release-promotion,1
incus-tools,1
python-curtsies,2
python-jupyter-sphinx,1
enet,5
thunderbird-i18n-es-ar,1
libayatana-appindicator,6
libkkc,4
cuneiform,1
ytfzf,1
uucp,2
man,32
unhide,1
perl-mail-box,2
hunspell-he,1
fuse-common,234
python-defusedxml,46
vst3sdk,1
python-pytorch-opt,1
distrho-ports-lv2,2
nsgenbind,1
lua51-http,1
ruby-rack,21
paccat,1
switchboard-plug-sharing,1
gnuchess,1
soapyrtlsdr,1
kgpg,3
perl-encode-locale,78
xorg-xkill,2
ttf-inconsolata-go-nerd,1
blanket,1
ob-xd-common,5
lua53-lanes,1
perl-import-into,16
kube-proxy,1
perl-user-identity,4
python-pytest-ignore-flaky,1
python-requests-hawk,1
netcdf,11
setbfree-lv2,2
python-owslib,1
owl-lisp,1
python-sanic-testing,1
luajit,66
rxvt-unicode,2
azure-cli,1
alpine-keyring,3
libretro-play,1
sonnet,120
nvidia-open-dkms,1
system76-firmware,1
libsigc++-3.0,11
bup,1
lxqt-globalkeys,4
pnetcdf-openmpi,4
synfigstudio,1
perl-locale-po,1
nginx-prometheus-exporter,1
python-pcapy,2
flameshot,1
cozy-desktop,1
cutefish-terminal,1
python-validate-pyproject,248
python-numpy,163
gnome-keyring,23
nix-busybox,5
psi-l10n,1
dictd,1
ukui-biometric-auth,4
libevent,334
kio,223
libreoffice-still-sd,1
keyd,1
perl-log-any-adapter-tap,1
jupyter-nbclient,24
haskell-ral,1
python-zope-event,13
gimp-plugin-gmic,1
scdoc,1
haskell-fgl-arbitrary,1
qemu-hw-display-virtio-vga,6
ttf-hack,15
haskell-crypto-random,12
lib32-orc,4
qemu-system-mips,3
libpurple,10
python-referencing,67
python-isodate,13
ktrip,3
fcitx5-rime,1
libxext,3772
soapybladerf,1
plumber,1
python-configargparse,21
haskell-happstack-server,1
pkg-config,8
perl-time-format,1
schedtool,1
python-requests-file,16
ldns,5
tea,1
powerline-vim,1
nikto,1
python-keras-preprocessing,8
tesseract-data-glg,1
wmfocus,1
pacredir,1
kpkpass,6
php-redis,1
dhcping,1
vim-spell-de,1
sshx,1
gambas3-gb-media-form,1
libreoffice-fresh-gd,1
skaffold,1
bupstash,1
haskell-hls-splice-plugin,2
haskell-aeson-pretty,66
rage,1
linux-firmware-qcom,1
libreoffice-fresh-da,1
python-alt-pytest-asyncio,1
httpbin,2
dosfstools,8
python-pytest-helpers-namespace,2
txt2man,1
python-buildbot-react-wsgi-dashboards,1
gsettings-desktop-schemas,1285
libnetfilter_cthelper,4
xdelta3,1
haskell-parallel,88
libotf,16
python-flask-caching,1
dpf-plugins-ladspa,2
libblockdev.so,429
bubblewrap,160
python-flask-gravatar,1
ruby-pango,6
magpie-wm,3
ruby-sus-fixtures-async-http,1
rhvoice-voice-pavel,1
libsasl,7345
passenger,3
xdg-desktop-portal,84
lucky-commit,1
nullmailer,1
wvdial,1
t-prot,1
juce-docs,1
vim-spell-am,1
serialdv,2
libmbim-glib.so,17
openpgp-card-tool-git,1
python-sphinx-external-toc,1
vmaf,600
libportal-gtk3,9
python-nox,1
speedcrunch,1
perl-extutils-cchecker,1
haskell-ghc-source-gen,1
sonic,1
libxt,2194
oci-runtime,3
suwidgets,2
libreoffice-fresh-zh-cn,1
menu-cache,19
vim-supertab,1
haskell-fuzzy,3
lib32-speexdsp,1
ruby-faraday-excon,8
yapf,2
opensearch-analysis-stempel-plugin,1
pantheon-camera,1
libnghttp3,4324
buildbot,12
haskell-generically,215
hiprand,12
haskell-hackage-security,4
idle3-tools,1
perl-alien-cmake3,1
git,72
python-jsonschema-specifications,65
wallabag,1
haskell-bindings-uname,1
qemu-system-s390x,3
python-markdown-it-py,54
ttf-bigblueterminal-nerd,1
opensearch-knn-plugin,1
tesseract-data-dan_frak,1
haskell-mersenne-random-pure64,1
pcp-pmda-nutcracker,1
gammu,2
mimir,1
python-jieba,1
gmp,6698
browserpass,3
texlive-langportuguese,1
schroot,1
jacktrip,1
deepin-session-ui,9
renderdoc,1
perl-file-basedir,5
python-database-cubic-hecke,1
grpc,12
haskell-data-functor-logistic,5
python-infinity,5
copyq,1
systray-x-common,1
haskell-text-latin1,12
python-ruamel.yaml.clib,22
drumkv1-standalone,2
cfr,1
putty,1
jupyter-server-fileid,2
ruby-bcrypt_pbkdf,3
libmxml.so,1
snappy,681
deepin-screensaver-pp,1
kio-admin,3
mediaelch,1
python-logutils,2
libgda6-sqlcipher,1
maim,1
guvcview-qt,1
karchive,296
texlive-binextra,2
python-ipython-genutils,5
lxappearance-gtk3,2
python-pyocr,2
haskell-hostname,9
geoclue,108
libafterimage,7
gradle7,1
povray,1
cargo-c,1
libsasl2.so,10
phototonic,1
libwpg,4
innernet,1
debian-archive-keyring,1
wqy-microhei,1
libgtkmm-3.0.so,2
haskell-ap-normalize,8
python-dbus-docs,1
ruby-simplecov,1
haskell-gi-xlib,4
gnome-shell-extension-dash-to-panel,1
dragonfly-reverb-standalone,2
libxxhash.so,30
opam,1
python-claripy,2
logcli,1
angelfish,3
posterazor,1
mate-media,1
spandsp-docs,1
ttc-iosevka-ss02,1
synapse,1
libsoup-docs,1
cargo-run-bin,1
python-fontpens,3
haskell-dotgen,8
vim-spell-ca,1
haskell-hadrian,1
qemu-system-ppc-firmware,4
python-cinderclient,3
kimageformats5,1
haskell-authenticate-oauth,3
ruby-sorted_set,2
qt6-sensors,17
libsvm,1
fuseiso,1
python-pytest-lazy-fixtures,1
tdb,602
geos,24
perl-crypt-openssl-guess,1
firefox-i18n-nb-no,1
libdbus-1.so,3045
neon,270
haskell-isocline,6
composer,1
haskell-enummapset,32
haskell-vector-th-unbox,5
diffoscope,4
lximage-qt,1
akonadi-mime,33
ruby-async-io,12
python-flake8-isort,1
python-schemdraw,1
sequoia-sop,1
lib32-libxml2,50
ghc,9
ruby-stdlib,1
emptyepsilon,1
python-zope-deprecation,1
kitty-shell-integration,2
haskell-project-template,2
grails,1
virtualbox,2
gst-plugins-bad-libs,323
ibus-typing-booster,1
adobe-source-han-serif-tw-fonts,1
lua-loadkit,1
librabbitmq-c,1
gupnp,342
gnome-desktop-4,44
texlive-latexrecommended,8
fcitx-anthy,1
grantleetheme5,3
ruby-rspec-expectations,7
python-meilisearch,1
gvfs-nfs,1
rhvoice-language-ukrainian,5
libdecor,9
python-celery,2
smokeping,1
bashbrew,1
phodav,5
futuresql,8
xfce4-xkb-plugin,1
jaq,1
opensearch-analysis-phonetic-plugin,1
mkinitcpio-nfs-utils,2
python-netifaces,32
qemu-hw-display-virtio-gpu-pci-gl,4
libu2f-server,1
jnoisemeter,1
mariadb,12
haskell-ptr,3
pantheon-notifications,7
vbetool,1
libINIReader.so,96
ruby-thor,2
pageedit,1
libslirp,30
transmageddon,1
lua-inifile,1
fb-client,1
aspell-nl,1
unison,1
lua-busted,2
xlockmore,1
kbreakout,3
remake,1
heaptrack,1
ufw,4
skanpage,3
haskell-sendfile,2
python-fastbencode,4
gnuradio-iqbal,3
libspng.so,2
maxcso,1
lua-cliargs,3
clojure,1
certbot-dns-hetzner,1
ruby-net-dns,1
log4cplus,12
lua-luv,1
perl-term-progressbar,1
seahorse,1
libforensic1394,2
libreoffice-fresh-sid,1
gambas3-gb-gtk3-opengl,1
unarj,1
python-kiwisolver,39
bitsery,1
lib32-dbus,28
liblscp.so,1
fcitx-kkc,1
nanosvg,1
libidn2,4519
liblastfm-qt5,1
gnubiff,1
supervisor,1
lib32-speex,3
libunibilium.so,2
clonezilla,1
libltdl,988
ukui-settings-daemon,5
libcpuid.so,4
speedtest-cli,1
perl-xml-rsslite,1
python-incremental,39
qgpgme-qt6,32
wldash,1
linuxwave,1
obsidian,1
haskell-attoparsec-iso8601,31
ttf-nerd-fonts-symbols-common,4
charm,1
fcitx5-table-other,1
haskell-czipwith,1
man-pages-zh_cn,1
clazy,3
ruby-faraday-httpclient,8
python-webtest,2
python-rtree,2
V4L2LOOPBACK-MODULE,1
mopidy,1
gupnp-tools,1
jupyter-collaboration,1
gst-editing-services,3
greetd-tuigreet,1
xf86-video-amdgpu,1
python-svgwrite,2
ukui-menu,4
deepin-menu,4
micro,1
log4cxx,1
python-executing,51
python-pytest-order,1
libblockdev-btrfs,2
ruby-polyglot,1
libvulkan.so,615
libkdcraw5,4
haskell-url,1
ruby-dbus,1
prometheus-memcached-exporter,1
slumber,1
libpam_misc.so,3012
java-runtime-openjdk,1
slim-themes,1
cockpit-podman,1
stylelint,3
lxqt-policykit,1
python-flask-cors,1
libdatrie,2097
distrobox,1
python-pypubsub,1
libreoffice-fresh-nb,1
python-tensorflow-serving-api,1
python-gpgme,4
tp_smapi,1
libsonivox.so,3
libreoffice-still-ml,1
marked,2
ruby-sassc,2
python-pillow,129
python-munch,5
python-unicorn,3
boxxy,1
bleachbit,1
cli11,1
tesseract-data-uig,1
ruby-console,23
expect,3
ecb,1
perl-local-lib,2
python-zope-testing,1
libzstd.so,4474
haskell-crypton-x509-store,55
deepin-account-faces,6
thunar-archive-plugin,1
libboost_filesystem.so,5
haskell-microlens-th,22
python-oslo-context,5
python-gevent,4
hypercorn,3
python-mplhep,1
lua52-lpeg,10
opencl-driver,8
ob-xd-lv2,2
python-hatch-requirements-txt,1
foomatic-db-engine,2
qtpbfimageplugin-qt6,1
grafana-agent,1
python-pdfminer,2
haskell-some,56
goxel,1
rime-wugniu,1
libbrotlienc.so,4
python-robot-detection,3
oxyromon,1
calf,1
retroarch-assets-ozone,1
bzip2,7401
python-jaraco.logging,1
openssl-1.1,3
synthv1-lv2,2
qt5-quickcontrols-nemo,2
python-discogs-client,1
adwaita-cursors,1158
kdsoap-ws-discovery-client,22
lib32-libindicator-gtk2,2
perl-cpanplus,2
python-xtarfile,1
svgpart,3
httptunnel,1
libsamplerate,659
dbxtool,1
php-tidy,2
prometheus-json-exporter,1
haskell-genvalidity-property,2
supertuxkart,1
stfl,2
haskell-rank2classes,4
xdg-dbus-proxy,112
apache,9
python-pytest-socket,1
vim-spell-mg,1
libiconv,1
privoxy,1
espeak-ng,6
rlwrap,1
liblc3,15
ruby-maxmind-db,1
kpty5,7
thunderbird-i18n-ca,1
libcanberra-gtk3.so,7
perl-file-slurp-tiny,10
interception-dual-function-keys,1
python-service-identity,12
nodejs-lts-hydrogen,13
byacc,1
tensorflow-cuda,2
haskell-invariant,86
docbook-dsssl,2
checksec,1
python-awkward-docs,1
libvolk,10
haskell-wai-app-file-cgi,2
qrencode,84
gambas3-gb-web-feed,1
shellcheck,2
java-runtime-common,22
haskell-boolean,2
accessibility-inspector,3
libnvme,431
qemu-hw-display-virtio-gpu-gl,4
iptraf-ng,1
drone-cli,1
gcc-m2,1
python-pt,1
lightdm-gtk-greeter-settings,1
ttf-crimson-pro,1
thunderbird-i18n-pl,1
dillo,1
numlockx,1
gtksourceview4,18
duf,1
perl-io-captureoutput,1
python-listparser,1
enchant,173
sigal,1
libutil-linux,2
thunderbird-i18n-uz,1
lib32-libsamplerate,1
haskell-blaze-html,95
extra-cmake-modules,2
leiningen,1
ruby-sd_notify,2
lua53-luarepl,1
gnome-calls,1
haskell-dlist-instances,4
jack2-dbus,1
lsp-plugins-lv2,2
gvfs-gphoto2,1
jupyter-server-mathjax,2
python-frozenlist,18
dmapi,2
swaybg,1
fcitx-table-extra,1
tupitube,1
firefox-developer-edition-i18n-cs,1
texlive-context,2
opencl-clhpp,1
openfec,3
rfkill,3
libfaketime,2
texlive-mathscience,3
wmctrl,2
lib32-opencl-clover-mesa,1
pps-tools,5
dolphin-plugins,3
haskell-safe-exceptions,105
perl-http-daemon,56
webkitgtk-6.0,23
kvazaar,1
opendmarc,1
mitmproxy,2
sord,30
terragrunt,1
woff-fira-code,1
python-sphinxcontrib-trio,1
libglvnd,2897
yajl,34
libkexiv2-qt5,3
python-flit-scm,1
fff,1
ccls,1
opensearch-notifications-plugin,3
qt6-positioning,100
lib32-libtiff,23
haskell-cborg-json,9
timescaledb-old-upgrade,1
lua53-socket,2
tesseract-data-hun,1
perl-business-issn,2
adobe-source-han-sans-kr-fonts,1
libreoffice-fresh-pt-br,1
qmidinet,1
dbus-daemon-units,1
libfixposix,2
hunspell-de,1
perl-file-next,2
libminiupnpc.so,6
sauerbraten,1
lucene++,3
ruby-introspection,1
haskell-asn1-types,84
xosd,2
haskell-gi-graphene,3
legba,1
gtest,240
kicad-library-3d,1
coolreader,1
x42-plugins-standalone,2
perl-dbi-shell,1
woodpecker-server,1
evemu,1
perl-cpanel-json-xs,1
haskell-options,3
netsniff-ng,1
zaproxy,1
tesseract-data-gle,1
uwsgi-plugin-python,1
haskell-bytestring-strict-builder,9
sshguard,1
perl-net-dropbox-api,1
lua51-inifile,1
haskell-attoparsec,309
bison,4
haskell-cairo,5
xkbsel,1
haskell-atomic-primops,6
tllist,1
argparse,1
perl-libintl-perl,6
cjs,3
spglib,6
gambas3-gb-db-sqlite3,1
cargo-watch,1
kanshi,1
libreoffice-still-sw-tz,1
ihaskell,1
python-editor,1
grub-theme-vimix,1
qemu-desktop,3
alpine-chroot-install,1
thunderbird-i18n-gl,1
haskell-tasty-hspec,1
cdemu-daemon,2
haskell-terminal-size,50
qalculate-qt,1
cni-plugins,3
swayimg,1
python-cryptography,176
grsync,1
perl-text-roman,2
nginx-mod-auth-pam,1
qt6-xcb-private-headers,1
libblockdev-dm,1
rtirq,1
kdevelop-meta,2
mellite,1
pulsemixer,1
mate-menus,12
haskell-vector-hashtables,3
hugo,1
python-nampa,1
perl-unicode-utf8simple,1
aiksaurus,3
python-pylast,1
skopeo,4
cycfx2prog,1
offroad,1
tesseract-data-nor,1
xorg-fonts-encodings,84
android-tools,3
strace,3
fwbuilder,1
perl-sub-prototype,3
oxygen,3
functional-plus,2
networkmanager,34
mozo,1
lapacke64,1
lib32-acl,9
iagno,1
vim-spell-hu,1
ruby-async-pool,8
reuse,1
perl-html-tagset,73
p7zip,7
haskell-bytestring-encoding,1
uchardet,101
arch-rebuild-order,1
hyperscan,3
libpinyin,3
libicui18n.so,175
kproperty,3
setzer,1
switchboard-plug-desktop,1
pifpaf,1
lua52-std-debug,2
chicken,1
libreoffice-fresh-bg,1
python-bottle,2
libfolks.so,2
salt,1
firefox-developer-edition-i18n-fy-nl,1
aspell-nb,1
python-xmlsec,2
shared-mime-info,2911
sratom,28
xcursor-comix,1
yelp,5
pinentry-bemenu,1
lib32-libprocps,2
bam,1
inkscape,1
ruby-net-ftp,3
fcitx-unikey,1
rhvoice-voice-natia,1
vaultwarden-web,1
perl-b-keywords,5
lib32-wavpack,2
thunderbird-i18n-da,1
netbrake,1
python-phitigra,1
bumblebee,5
haskell-slist,1
libgmodule-2.0.so,1041
foot-terminfo,1
ttf-anonymous-pro,1
kconfig5,160
libharfbuzz.so,1055
haproxy,1
dbmail,1
aj-snapshot,1
libxklavier,55
libmsym,5
libreoffice-still-rw,1
fakechroot,1
gdnsd,1
python-ipyxact,1
lib32-p11-kit,25
libsrtp,19
python-queuelib,2
mingw-w64-crt,2
python-flask-migrate,1
ttyd,2
pop-icon-theme,1
llvm-julia,1
gpick,1
libid3tag,13
libnitrokey,3
python-json-rpc,1
python-uc-micro-py,57
haskell-hiedb,30
python-threadloop,1
layer-shell-qt5,6
libice,2357
zita-resampler,11
vaultwarden,2
haskell-finite-typelits,2
gpx-viewer,1
ttf-jetbrains-mono-nerd,1
libmpv.so,1
bsequencer,1
sweeper,3
r8168-lts,1
python-pytest-trio,1
python-comm,39
siege,1
libwinpr2.so,1
prison,53
leatherman_ruby.so,3
bmusb,2
dbeaver-plugin-svg-format,1
0ad,1
kpeople5,2
hsa-amd-aqlprofile,1
bottom,1
libwhich,1
libretro-mame,1
libnpth.so,958
haskell-comonad,296
md4c,1224
lib32-mesa-libgl,2
cargo-public-api,1
evolution-on,1
firefox-developer-edition-i18n-pt-pt,1
firefox-i18n-it,1
gap,5
libebml,3
dssi-host,5
python-oslo-db,1
openra,1
python-jedi,54
haskell-hsopenssl-x509-system,3
rhvoice-language-albanian,2
firefox-developer-edition-i18n-si,1
certbot-dns-dnsimple,1
mesa,2897
perl-tie-cphash,1
ambix-standalone,2
haskell-typst,9
ruby-regexp_parser,5
python-funcparserlib,2
lxqt-archiver,1
libva.so,605
haskell-gi-gdkpixbuf,13
balsa,1
ki18n5,150
haskell-enclosed-exceptions,5
duplicity,2
vint,1
upower,388
ttf-eurof,1
cclive,1
gnome-weather,1
gcab,2
networkmanager-openconnect,1
python-pyvirtualdisplay,2
cups-pdf,1
lib32-vulkan-virtio,1
rqbit,2
python-beaker,1
python-basemap-common,2
jbigkit,2577
libsigc-2.0.so,45
libsigc++-docs,1
texlive-langeuropean,1
gnutls,3277
gotraceui,1
lcdproc,1
aws-vault,1
libvisio,243
ttf-linux-libertine-g,1
python-mypy_extensions,13
bootconfig,2
haskell-io-streams-haproxy,3
jetring,1
haskell-fourmolu,3
libxfont2,76
libslirp.so,28
attica5,35
python-psycopg,6
libxcursor,1705
vim-runtime,60
vim-spell-fo,1
x11vnc,1
mkinitcpio-utils,1
minio,1
minetest,1
lua52-lut,1
