name,refcount
python3-gensio,1
python3-pydicom,5
etw-data,2
python3-pyphen,2
libxine2-plugins,12
librrd8,38
libtime-moment-perl,17
libghc-time-units-prof-1.0.0-3a6d9,2
kism3d,1
task-khmer-kde-desktop,1
wine64-preloader,1
golang-github-stathat-go-dev,35
libncrystal-dev,1
nexuiz-data,3
ceph-immutable-object-cache-dbg,1
librust-signal-hook-dev,1
cil,1
libpolyclipping-dev,1
libgda-5.0-doc,1
libsms-send-perl,3
libghc-abstract-par-prof-0.3.3-973ea,2
libxcb-image0,2934
python-graphene-doc,1
libsundials-cvodes6,4
librust-app-dirs2-dev,1
libmodule-install-doap-perl,2
libowfat0,3
python3-novaclient,168
libcaja-extension1,33
python3-radicale,3
golang-github-mitchellh-go-wordwrap-dev,7
gdc-11-multilib-mips64el-linux-gnuabi64,1
libhx-doc,1
njam,1
libfelix-bundlerepository-java,10
mwaw2epub,1
malcontent,2
sdcc-ucsim,1
csound-doc,1
libsdl2-image-dev,1
fasd,1
regina-normal,2
libghc-libbf-dev,2
kid3-core,4
compton-conf-l10n,1
libcgsi-gsoap1,5
python3-scalene,1
mcollective-client,1
qtscript5-doc-html,2
android-libsparse-dev,1
libjwt-dev,1
qml6-module-qtmultimedia,2
libglobus-gssapi-gsi-dev,24
tclsh,11
librust-webpki-0.22-dev,2
lib64gphobos-12-dev-mipsr6-cross,3
libghc-integer-logarithms-doc,1
r-cran-roxygen2,4
pcp-pmda-infiniband,1
libcsnd-dev,1
libcgns3.4,6
libgnome-panel-dev,1
python3-alignlib,1
librust-phf-dev,8
php-horde-tree,17
nut-client,9
libkf5pty-dev,2
librust-semver-0.9-dev,2
libghc-comonad-dev,2
fio-examples,1
r-cran-randomforest,3
libhugs-haxml-bundled,1
mythes-de,1
libmono-microsoft-visualc10.0-cil,36
dxtool,1
libfreemarker-java,14
librust-rand-chacha-dev,1
fitsverify,1
libbusiness-edi-perl,1
libghc-double-conversion-prof,1
libdatetime-calendar-julian-perl,3
libqscintilla2-qt5-dev,2
treesheets,1
uuid-dev,855
libngs-java,26
libwww-mechanize-perl,48
apertium-es-it,1
libzinnia-dev,1
puppet-module-asciiduck-sssd,1
libfolks-eds-doc,1
libc6-amd64-cross,75
libmnemonicsetter-java,3
ruby-slow-enumerator-tools,8
libtest-refcount-perl,1
librust-spin-0.9+default-dev,3
dh-haskell,1
libstdc++-11-pic-i386-cross,1
pkcs11-data,1
xfonts-intl-chinese,1
cgroupfs-mount,1
python3-postgresfixture,1
cl-metatilities-base,4
libastyle3,6
festival-czech,5
ttfautohint,4
ruby-gdk3,16
libghc-bytestring-to-vector-dev,2
libfast-float-dev,1
node-duplexer3,3
xfce4-smartbookmark-plugin,2
python3-gccjit,1
libgcc-12-dev-arm64-cross,26
node-md5.js,14
libmongoc-dev,1
tdiary-style-rd,1
ruby-ejs,1
gobjc++,2
latexdiff,2
libenv-path-perl,4
dict-freedict-swe-fin,1
form-doc,1
ros-base-python-dev,7
libghc-http2-prof-3.0.3-eef5c,2
libscrypt-dev,1
syslog-ng-mod-python,1
libextutils-f77-perl,1
librust-gdk4-sys-0.3+default-dev,4
libscalar-properties-perl,1
librust-core-graphics-types-0.1+default-dev,1
r-cran-tikzdevice,1
libdrm-intel1,5104
libgles2-mesa-dev,10
libghc-distributive-prof,1
liblablgtkspell3-ocaml-dev,1
recoll,1
python3-mapscript,1
feed2exec,1
libkf5kcmutilscore5,124
ruby-rails-deprecated-sanitizer,96
python3-pep517,5
librust-rmp-dev,1
gtkmorph-example,1
libmcrypt-dev,1
librust-ignore-dev,1
linux-libc-dev-arc-cross,14
pinball-table-hurd,1
libhtml-treebuilder-xpath-perl,12
libhtml-defang-perl,2
flog,1
libbos-ocaml-ztki1,2
libghc-lambdabot-trusted-prof,1
fonts-sil-harmattan,1
r-cran-biasedurn,4
python3-internetarchive,2
libpango-perl,4
libextutils-libbuilder-perl,1
libvm-ec2-perl,5
libnetcdf-mpi-dev,1
libc6-dev-mips32-mips64r6el-cross,22
libqca2-doc,1
ros-viz,6
node-url,3
gdc-12-multilib-mipsisa64r6el-linux-gnuabi64,2
librust-syn-1+visit-mut-dev,8
python3-pyqt6.qtbluetooth,1
libghc-hsopenssl-prof-0.11.7.2-2d030,5
python3-pyside2.qtscxml,1
elastix,1
python3-petsc4py-real3.18,19
libcoq-simple-io,1
librust-protobuf+serde-derive-dev,2
libexception-handler-perl,1
javascript-common,224
libtulip-ogdf-5.4,3
librust-mio-0.8+os-ext-dev,6
libqt6httpserver6,2
lirc-drv-irman,1
gosa-plugins-ldapmanager,1
node-npm-run-path,11
libreadstat1,6
autolog,1
dracut-live,1
libmojo-sqlite-perl,3
lilypond,1
libgirepository-1.0-1,1609
libchemistry-elements-perl,4
libtinfo-dev,26
libotbiomstar-8.1-1,19
libnormaliz-dev-common,2
rsass,1
ruby-rbtrace,1
libnlopt0,68
python-cartopy-data,4
udisks2-btrfs,1
libregexp-common-email-address-perl,2
murano-cfapi,1
librust-winapi-0.3+accctrl-dev,2
libdynalang-java,1
gobjc++-mips64-linux-gnuabi64,2
libcommons-lang-java-doc,1
libjson-validator-perl,8
libedataserverui1.2-dev,2
libaudio-musepack-perl,1
libghc-lens-aeson-doc,1
bristol-data,2
libuucd-ocaml,1
libghc-smallcheck-dev,2
libjboss-classfilewriter-java-doc,1
liblablgtk2-gl-ocaml-0lp67,1
libghc-tasty-golden-dev,2
php-matthiasmullie-minify,2
valentina,1
libcgi-application-plugin-anytemplate-perl,1
librust-either-1-dev,4
elinks,1
golang-github-willfaught-gockle-dev,1
kodi-pvr-argustv,1
golang-github-odeke-em-cache-dev,1
python3-whitenoise,12
copyq,2
libudt-dev,1
babeld,1
texinfo,96
qt3d-defaultgeometryloader-plugin,17
tryton-modules-account-payment-braintree,2
calculix-ccx-doc,1
libsnpsift-java,2
xininfo,1
icingaweb2-module-statusmap,2
libtext-metaphone-perl,1
fsm-lite,1
r-cran-callr,70
tabix,4
xfslibs-dev,2
brightness-udev,1
librust-unic-char-range-0.9+default-dev,2
libatomic1-ppc64-cross,38
storm-lang-crypto,3
libghc-unordered-containers-prof,1
libghc-doctemplates-prof-0.10.0.1-59496,2
libzbar0,89
grcompiler,3
librust-uuid-1+v4-dev,3
libdancer2-perl,4
hyphen-af,2
mkdocs,19
bats-file,1
r-cran-leaps,3
libtext-sass-perl,1
singular,14
tryton-modules-sale-invoice-grouping,2
python3-sagetex,2
debian-edu-doc-legacy-uk,1
policykit-1-gnome,24
libgdk-pixbuf2.0-dev,4
python3-cyborgclient,1
fortunes-cs,1
librust-assign-dev,1
libmail-field-received-perl,1
python3-multi-key-dict,4
golang-github-coreos-etcd-dev,1
libghc-some-prof-1.0.3-7becf,2
simple-revision-control,1
libmono-system-runtime-serialization-formatters-soap4.0-cil,103
r-bioc-biocparallel,57
librust-ruma-identifiers-validation-0.9-dev,2
libmono-system-security4.0-cil,339
libmodule-install-substitute-perl,1
libitm1-x32-cross,41
r-cran-incidence,2
orthanc-python,1
libghc-double-conversion-doc,1
php-horde-token,24
pd-scaf,1
libbliss-dev,1
libgfortran-12-dev-sparc64-cross,5
r-cran-itertools,3
node-inline-source-map,7
libghc-lumberjack-doc,1
openvswitch-vtep,1
games-fps,1
libghc-monadprompt-dev-1.0.0.5-6ae2c,2
libosmium2-dev,1
php-composer-semver,3
libghc-mmap-doc,1
libtelepathy-logger-qt-dev,2
ros-message-generation,73
ros-robot-python-dev,4
fonts-sil-alkalami,1
libbigstringaf-ocaml-dev-mfvh7,1
libgecodegist49,6
entropybroker,1
ssg-nondebian,1
libevent-extra-2.1-7,167
golang-golang-x-oauth2-google-dev,89
zdbsp,1
libsfml-network2.5,6
python3-openslide,2
wmwave,1
libclang1-16,7
znc-push,1
mariadb-plugin-provider-lzma,1
libvotequorum-dev,1
iraf-noao,3
dict-freedict-eng-ces,1
r-cran-progress,84
libgo-11-dev-s390x-cross,3
kodi-screensaver-greynetic,1
liboxli-dev,1
libghc-yesod-test-dev,2
libxerces-c-dev,24
ruby-hamlit,1
libblockdev-lvm-dbus2,3
starlink-tjoin-java-doc,1
focalinux-text,1
adql-java-doc,1
libghc-blaze-markup-prof,1
node-zkochan-cmd-shim,1
libpwizlite3,8
liblemon1.3.1,3
alsaplayer-gtk,2
gxkb,1
gcompris-qt-data,2
golang-github-chappjc-logrus-prefix-dev,2
libvirt-ocaml,2
node-caniuse-db,1
librust-sval-dev,5
rsakeyfind,3
python-django-channels-doc,1
pd-upp,1
tryton-modules-account-invoice,76
libeclipse-wst-common-frameworks-java,11
lib32gfortran5-ppc64-cross,4
mmv,1
val-and-rick,1
kde-config-telepathy-accounts,3
antlr4-doc,1
qml-module-qtgstreamer,3
gearhead2,1
pypy3-tk,1
python3-stereo-image-proc,1
cpio,150
plymouth-label,3
debian-edu-doc-legacy-fr,1
libkf5globalaccelprivate5,493
php-getid3,6
libcpptest1,2
libghc-ordered-containers-dev,2
python3-storm,1
ruby-grack,1
dyssol-doc,1
libtmglib3,43
libosra2,2
librust-fern-dev,1
lxsession,3
lava-server-doc,3
libcommons-beanutils-java-doc,1
eiskaltdcpp-sounds,2
pyhoca-cli,3
librust-assert-impl-dev,1
ibus-libzhuyin,1
librust-secrecy-dev,1
libtoolkit-perl,1
python-cairocffi-doc,1
pinentry-fltk,1
eiskaltdcpp-scripts,2
ddnet-tools,1
libnetcdff-dev,2
workrave-cinnamon,1
vsmartcard-vpicc,1
extra-cmake-modules-doc,1
libghc-test-framework-doc,1
python3-sphinx-remove-toctrees,1
fades,1
pente,1
libopencv-shape-dev,39
libhdf5-openmpi-103,1
libpgtcl-dev,1
lxc,8
make-guile,1
cluster-glue-dev,1
librust-gettext-sys-dev,1
python3-duniterpy,2
python3-distutils,2137
libclass-data-inheritable-perl,447
pan-config,17
cl-mssql,1
libscca-utils,1
libzeroc-ice3.7,16
gfortran-11-multilib-s390x-linux-gnu,1
ckeditor,1
libffms2-5,7
python3-async-generator,13
ncbi-cn3d,2
libghc-byteable-dev,2
librust-bit-set-0.5+default-dev,4
libslice-java,1
node-thenby,6
libiconloader-java,3
kodi-api-inputstream,3
python3-renpy,4
fcitx-imlist,1
librust-postgres-types-0.2+with-bit-vec-0-6-dev,1
python3-pyqtgraph,15
ruby-rails-assets-markdown-it-sup,1
ruby-pundit,1
libghc-hledger-lib-doc,1
librust-maxminddb+mmap-dev,1
python3-cairo-doc,1
phosh-core,4
libkf5ldap-doc,1
python-bashate-doc,1
libtxw2-java,42
qml6-module-qt3d-render,1
libghc-io-streams-prof,1
libgphoto2-l10n,1
profphd-net,1
node-lunr,1
libjs-psl,12
remmina-dev,1
libbde-utils,1
python3-cloud-sptheme,1
golang-github-mailgun-multibuf-dev,2
ament-cmake-xmllint,2
ruby-mizuho,1
libperlio-gzip-perl,21
libcurses-perl,8
libequinox-simpleconfigurator-manipulator-java,10
xlog,1
librust-log-0.4+std-dev,27
libqmath3d-dev,1
libm4rie-0.0.20200125,8
libvirt-daemon-driver-storage-gluster,1
libobjc-12-dev-alpha-cross,5
libxcb-damage0,96
r-bioc-annotate,18
r-cran-restfulr,32
wxglade,1
xfonts-100dpi-transcoded,1
libghc-linear-prof,1
datalad,2
golang-gir-generator,1
libboost-python1.81.0-py311,5
librust-nom-7+alloc-dev,1
libghc-charsetdetect-ae-dev,2
golang-statik,1
trove-conductor,1
puppet-module-puppetlabs-rabbitmq,36
libpano13-3,6
librust-ucd-trie-0.1+std-dev,1
eiciel,1
libexttextcat-dev,1
libtest-www-mechanize-psgi-perl,1
agda-bin,3
libaudgui5,7
devio,1
libghc-repa-prof,1
libhtml-highlight-perl,1
libgnome-rr-4-2,14
glib-networking,800
librte-baseband-acc23,6
qml6-module-qtqml-workerscript,5
libconfig-any-perl,116
gvfs,81
libcrypt-random-source-perl,4
maxima-sage-share,7
puppet-module-joshuabaird-ipaclient,6
librust-trust-dns-resolver-0.22+dns-over-rustls-dev,2
node-supports-color,95
mount,333
lxqt-about,4
libwebkit2gtk-4.1-dev,5
pd-purepd,6
libnet-async-mpd-perl,1
python3-londiste,1
ucarp,1
libghc-xmonad-dev-0.17.1-683e8,8
yara,1
ospics,1
node-clean-css,3
libboost-contract1.81-dev,1
openjdk-jre,1
libghc-cprng-aes-dev-0.6.1-a1fa6,2
libcommons-io-java,382
libghc-pointed-doc,1
scheme48-doc,1
liblomiritoolkit-dev,2
gobjc++-powerpc64le-linux-gnu,1
python3-sphinxcontrib.spelling,1
libgo21-arm64-cross,4
libfplll8-data,16
node-source-map-resolve,9
golang-github-azure-azure-sdk-for-go-dev,4
libn32go19-mips64r6el-cross,3
iconx,2
r-cran-factoextra,1
qtwayland5-examples,1
go-dqlite,1
libjs-mathjax-doc,1
r-cran-igraph,39
python3-ges-1.0,3
libcaml2html-ocaml-dev,1
libmono-i18n-west4.0-cil,105
libmono-system-web-routing4.0-cil,36
elpa-popup,14
libboost-python1.81-dev,2
postfix,19
compiz-plugins-extra,3
r-cran-stringdist,3
rtorrent,1
golang-github-flynn-noise-dev,3
mon,2
elpa-company,4
librust-object-0.30+archive-dev,6
ukui-wallpapers,1
fastani,1
libportal-gtk4-1,31
libquotient0.6,5
golang-github-makeworld-the-better-one-go-gemini-dev,1
node-llhttp,1
clblast-utils,1
libghc-src-exts-util-dev,2
liblz4-java,7
wget2-dev,1
libghc-bmp-prof-1.2.6.3-36454,2
libacexml-7.0.8,2
dict-freedict-por-eng,1
libtemplates-parser-doc,1
node-evp-bytestokey,9
librdf0-dev,3
osdsh,1
libmath-symbolic-perl,1
libghc-hspec-contrib-prof,1
netpanzer-data,2
libffindex0-dev,1
golang-github-weppos-dnsimple-go-dev,2
python3-flake8,36
libasan8-powerpc-cross,39
python-bidict-doc,1
binutils-i686-linux-gnu-dbg,1
grub-efi-amd64,2
r-cran-webfakes,1
libbcpkix-java,60
libmail-transport-perl,8
libghc-regex-applicative-dev,2
mricron-doc,1
libghc-skein-prof-1.0.9.4-d2662,1
libkeybinder0,9
golang-github-xlzd-gotp-dev,1
python3-anosql,1
python3-opencv,18
git-mediawiki,2
kawari8,1
atf-sh,1
g++,530
gcc-12-hppa64-linux-gnu,2
lib32objc-11-dev-s390x-cross,3
libghc-deque-prof-0.4.4-157ee,1
botch,1
grisbi-common,2
libghc-active-doc,1
libgnome-panel-doc,1
libolm-dev,1
golang-github-cosiner-argv-dev,1
liblablgtk3-ocaml,1
librust-wayland-sys-0.29+client-dev,2
mseed2sac,1
lib64gcc-12-dev-i386-cross,20
cpp-12-powerpc-linux-gnu,33
python-fastchunking-doc,1
octave-plplot,1
libkf5libkdepim5-22.12,59
libghc-haskell-src-dev,2
libmspub-doc,1
liboscache-java,1
php-composer-pcre,6
libmoosex-multimethods-perl,1
node-jison-lex,2
libghc-warp-doc,1
r-cran-clock,44
fonts-mph-2b-damase,1
libcoq-interval,1
librust-curl+ssl-dev,1
ruby-google-cloud-env,3
node-obj-util,1
transrate-tools,1
librust-ctrlc-dev,1
gir1.2-polkit-1.0,66
libhugs-network-bundled,1
librust-pango-0.14+dox-dev,4
loadwatch,1
libextutils-typemaps-default-perl,1
gnome-shell-extension-hard-disk-led,1
libclaw-configuration-file-dev,1
crossbuild-essential-mips,1
yaws-wiki,1
mate-polkit-common,29
libppx-deriving-ocaml-dev,4
octave-ncarray,1
node-columnify,4
libsop-java-java,5
freecol,1
rabbitvcs-gedit,1
cloud-sptheme-common,2
ruby-http-cookie,24
android-file-transfer,1
libnewt-dev,2
libopendbx1-firebird,1
exip,1
libsquish-dev,1
librust-trust-dns-server+openssl-dev,3
libite5,5
python3-aioresponses,1
libghc-base64-dev,2
libcdk5-doc,1
xidle,1
python-pastedeploy-doc,1
libqt53dcore5,47
gobjc-riscv64-linux-gnu,1
golang-gopkg-freddierice-go-losetup.v1-dev,1
libplist-utils,1
libghc-io-streams-doc,1
fuse-emulator-gtk,1
ruby-devise-lastseenable,1
python3-shasta-doc,1
golang-github-k-sone-critbitgo-dev,2
spacezero,1
python3-click-didyoumean,18
node-eslint-plugin-eslint-plugin,2
libmpris-qt5-dev,1
ruby-paint,2
libghc-genvalidity-hspec-doc,1
itk3-dev,1
r-cran-spatstat.data,12
libsvnkit-java-doc,1
libghc-tasty-hunit-prof,1
libghc-bifunctors-doc,1
libmirplatform-dev,4
racket-common,3
php8.2-mcrypt,3
goxel,1
unscd,1
signon-kwallet-extension,23
libxrdcl3,16
golang-github-nkovacs-streamquote-dev,6
libmrpt-gui-dev,7
python3-pyrdfa,6
librust-blake2s-simd-0.5-dev,1
python3-cftime,3
sfftobmp,1
librte-cryptodev23,72
libhex-ocaml-dev-i8n56,1
libghc-connection-doc,1
swish-e,4
ruby-protocol-http2,2
nordugrid-arc-plugins-lcas-lcmaps,3
libghc-heist-dev-1.1.1.0-eae14,2
cfortran,1
php-horde-mime,34
ann-tools,1
golang-github-gonvenience-neat-dev,1
libcoro-twiggy-perl,1
libkf5mailimporterakonadi5-22.12,2
smb-nat,1
ruby-rsync,3
libsptk-dev,1
pppoe,3
golang-github-gosexy-gettext-dev,1
apt-cacher-ng,2
libogg-ocaml-dev-f3gt2,6
gambas3-gb-gui-trayicon,1
libc6-dev-mips64r6el-cross,56
cargo-lock,1
dbus-x11,40
sdcc-doc,1
librust-reduce-dev,1
qtwebsockets5-examples,1
freedv,1
libatomic-queue0,2
librust-difflib-dev,1
festival-mr,1
golang-github-jroimartin-gocui-dev,1
ruby-attribute-normalizer,1
qalc,2
dbus-cpp-dev-examples,1
libobjc-12-dev-i386-cross,9
libghc-stm-delay-dev-0.1.1.1-4749d,2
libgeo-coder-googlev3-perl,1
voms-doc,1
libaudclient-dev,1
bwbar,1
libnet-sieve-perl,1
elpa-graphql,1
gcc-12-plugin-dev-mipsisa32r6-linux-gnu,1
ladspalist,1
libopenni-sensor-pointclouds-dev,1
libdaemon-generic-perl,1
libnet-frame-simple-perl,2
edb-debugger,1
gitlab-rulez,1
syslog-ng-mod-riemann,1
octave-matgeom,3
doclifter,1
tesseract-ocr-que,4
libuser1,14
libslurm-dev,1
decopy,1
pikopixel.app,1
pcscd,16
mlterm-im-scim,1
libopenexr-dev,63
libfelix-scr-java-doc,1
libnusoap-php,1
libwpg-tools,1
libsigrok-dev,2
libpolkit-gobject-1-dev,6
libpangomm-1.4-doc,1
geany-plugin-autoclose,2
golang-github-ryanuber-columnize-dev,18
libsqlclient1.8,3
node-crypto-browserify,3
librust-fuchsia-zircon-sys-dev,1
goiardi-doc,1
golang-github-google-nftables-dev,1
golang-github-kotakanbe-go-pingscanner-dev,1
libkf5kexiv2-15.0.0,29
python3-execnet,2
testng,9
libkpipewiredmabuf5,5
asciijump,1
librte-kvargs23,196
lib64gcc-s1-powerpc-cross,28
ukui-keyboardserver,3
libghc-vector-binary-instances-dev-0.2.5.2-49418,10
golang-gopkg-cheggaaa-pb.v2-dev,1
libghc-template-haskell-dev-2.17.0.0-7274a,274
ruby-rspec,17
libclipboard-perl,1
librepo-dev,1
libnewlib-dev,3
libdata-section-simple-perl,4
fuse2fs,1
libf2j-java,4
firefox-esr-l10n-rm,3
node-assert,43
directx-headers-dev,1
psmt2-frontend,1
light,2
clang-format-15,2
libgo-11-dev-arm64-cross,2
yaru-theme-unity,1
python3-azure-cli-telemetry,5
amavisd-new,2
librust-block-buffer-0.10+default-dev,1
fonts-pc-extra,2
libsimage-dev,1
djinn,1
puppetdb,1
gearman-job-server,2
knockpy,1
librte-bbdev23,12
python3-meshplex,2
pagekite,1
python3-os-faults,2
gnuaisgui,1
libghc-cmdargs-doc,1
otf2bdf,1
libjs-tinycon,1
debram,1
libghc-x509-store-prof,1
fuzz,1
libgnuradio-satellites4.4.0,2
libcups2,5488
golang-github-leemcloughlin-gofarmhash-dev,2
python3-myst-parser,1
libxdp-dev,3
unclutter,1
libsmi2-dev,1
libprotobuf2-java,1
starlink-votable-java,9
node-split2,3
fonts-stix,3
msp430mcu,1
python3-importmagic,1
golang-github-prometheus-client-golang-dev,55
devscripts,41
golang-github-vulcand-predicate-dev,2
gnuradio-dev,4
ocsinventory-reports,1
libptime-ocaml,1
doctest-dev,1
python3-easydict,1
liblog4ada-doc,1
gir1.2-evince-3.0,11
nml,1
librust-sha1-0.10-dev,2
node-registry-url,3
libivykis0-dbg,1
sahara-api,2
games-card,1
golang-github-mdlayher-raw-dev,4
daemontools-run,1
libreoffice-subsequentcheckbase,1
fpga-icestorm,2
xdoctest,1
libghc-zxcvbn-c-dev,2
lacme,1
liblsan0-amd64-cross,18
bio-vcf,1
sndiod,1
west-chamber-source,1
par,1
megahit,2
debichem-semiempirical,1
python-pydispatch-doc,1
librust-bzip2-sys-0.1+static-dev,1
libppl-c4,9
python3-argparse-manpage,5
dasm,1
libarray-group-perl,2
libpcl-search1.13,19
libjrosetta-java,4
libn32objc-12-dev-mipsr6el-cross,5
libghc-markdown-unlit-dev,2
python3-meld3,1
libsphinxbase3,248
librust-proptest+bit-set-dev,3
mame-doc,1
offlineimap,1
libkf5guiaddons5,649
task-gnome-flashback-desktop,1
libghc-monads-tf-doc,1
librelp0,3
libflac++-dev,1
python-django-pipeline-doc,1
reglookup-doc,1
phpliteadmin,2
hedgewars,1
gimp-data-extras,1
task-icelandic,1
liblrdf0,69
libsbc1,141
linux-libc-dev-mipsn32r6-cross,4
ruby-et-orbi,4
librust-ashpd-dev,1
sciplot-bin,1
node-vinyl-bufferstream,1
libghc-options-prof,1
ibus-table-telex,1
python-arpeggio-doc,1
libcaribou-common,12
libcom-hypirion-io-clojure,1
proj-ps-doc,1
libkf5configcore5,735
golang-github-containerd-typeurl-dev,16
r-bioc-affxparser,3
barbican-api,1
librust-ppv-lite86-dev,1
librust-clap-derive-4.0.21+deprecated-dev,1
lazpaint-gtk2,1
libplack-middleware-methodoverride-perl,72
node-snapdragon-node,1
libkmod-dev,1
fonts-sil-sophia-nubian,1
as31,1
gccgo-11-mipsel-linux-gnu,2
r-cran-rngtools,7
golang-github-brentp-bix-dev,1
libghc-test-framework-quickcheck2-doc,1
python3-autopep8,12
xdg-user-dirs-gtk,6
rss-bridge,1
python3-pymeeus,4
gir1.2-gupnp-av-1.0,3
libipa-hbac0,17
libmoosex-types-datetime-morecoercions-perl,8
lib64gphobos3-x32-cross,4
cl-markdown,1
libej0,3
pcl-tools,1
libsedlex-ocaml-dev,1
python3-gpsoauth,1
forensics-samples-exfat,2
librust-pin-project-1-dev,1
qml-module-lomiri-layouts,11
libghc-dependent-sum-prof-0.7.1.0-2fd03,4
libghc-generic-lens-doc,1
librust-openssl-sys-dev,1
python3-django-downloadview,1
puppet-module-puppetlabs-mailalias-core,4
libghc-uri-bytestring-aeson-prof-0.1.0.8-c47ab,1
libjersey1-json-java,1
librust-xkb-dev,1
libnuma1,3148
tzc,1
xml2,2
libmodule-build-cleaninstall-perl,1
golang-github-jpillora-backoff-dev,56
maliit-keyboard,8
rss2email,1
libk3b-dev,1
nicstat,1
libsearpc-dev,1
r-cran-optparse,4
python3-astrometry,15
libghc-directory-tree-dev,2
firefox-esr-l10n-oc,3
fcitx-hangul,1
libgeo-ellipsoids-perl,2
python3-poezio-poopt,2
libhash-defhash-perl,2
libxcb-dpms0,48
kfind,7
libnet-whois-parser-perl,1
libkf5activities-dev,1
golang-github-getsentry-raven-go-dev,1
golang-github-rfjakob-eme-dev,2
libmopac7-1gf,6
php-horde-text-diff,17
libghc-data-accessor-dev-0.2.3-6c20e,2
sharness,1
libghc-securemem-doc,1
nlkt,1
golang-github-rsc-devweb,1
heartbleeder,3
aosd-cat,1
biloba,1
substance-flamingo,2
python3-cooler,1
r-cran-vcdextra,1
xfonts-encodings,449
libcommons-rdf-java,3
librust-hyper-dev,1
gnome-dvb-client,2
caja-seahorse,1
r-cran-effects,2
gnome-shell-mailnag,1
golang-github-icza-gox-dev,1
libotcl1-dev,1
gir1.2-gucharmap-2.90,4
mythes-pt-br,2
manila-data,1
fullquottel,1
libmoox-traits-perl,2
lighttpd-mod-authn-gssapi,1
libjgrapht0.6-java,1
libdatetime-locale-perl,254
libjna-platform-java,63
libgeoregression-java,1
libmagickcore-6.q16hdri-dev,3
gir1.2-signon-2.0,2
node-number-allocator,2
librust-wasmer-enumset-derive-dev,1
blueprint-tools,1
librust-subtle-2.4-dev,1
libgps-point-perl,2
ruby-abstract-type,6
cl-flexi-streams,29
python3-hupper,7
r-bioc-edger,10
gccgo-12-multilib-mipsel-linux-gnu,2
libeclipse-osgi-services-java,51
python3-uncertainties,14
libopencc-data,18
libmodule-faker-perl,1
libmaven-antrun-extended-plugin-java,1
libuev3,5
libmath-random-secure-perl,2
libsbuild-perl,9
golang-github-donovanhide-eventsource-dev,1
libdevice-modem-perl,2
ucto,1
vsftpd,2
ffmpeg-doc,1
r-cran-googlevis,4
liblink-grammar-java,1
bart,3
gravit,1
libemail-address-perl,23
libdoodle-dev,1
cpu,1
libghc-chart-cairo-doc,1
ruby-proc-to-ast,2
oar-server,1
libmoosex-async-perl,1
libcxl1,3
gir1.2-eom-1.0,3
gyp,8
dh-linktree,1
libdata-pond-perl,1
yaru-theme-icon,1
grc,1
node-is-primitive,10
libnumber-fraction-perl,2
python3-u2flib-server,1
firefox-esr-l10n-gd,3
reprof,1
librust-opener-dev,1
python3-legacy-api-wrap,1
deltarpm,1
libkf5completion-data,580
libghc-lzma-doc,1
python3-plfit,1
libtermbox1,2
libmhash-dev,1
libghc-unicode-data-dev-0.3.1-8c1d6,4
libfstrcmp0,6
librust-pipeline-dev,1
cinnamon-control-center-data,9
vflib3-bin,1
mir-renderer-gl-dev,2
strongswan-nm,2
libgmt6,3
musl-tools,1
r-cran-metadat,2
libghc-random-fu-prof,1
librust-vt100-dev,1
python3-openstacksdk,247
librttopo1,388
librust-grep-pcre2-0.1+default-dev,1
qml6-module-qtqml-models,3
kpeople-vcard,4
node-requirejs,4
libgphobos2-mips64r6el-cross,4
avahi-autoipd,1
dictionaryreader.app,1
xbindkeys-config,1
libtest-script-run-perl,1
libtheora0,1227
digup,1
theme-d-stdlib,2
libxapian-dev,4
libstellarsolver-dev,1
starpu-tools,1
cycfx2prog,1
librust-regex-syntax-0.6+unicode-segment-dev,4
node-parse-json,24
libxmlsec1-gcrypt,4
librust-regex-syntax+unicode-bool-dev,1
bolt-tests,1
gir1.2-caribou-1.0,10
ruby-multi-xml,22
pushover,1
node-combine-source-map,6
piuparts-common,6
nginx-confgen,1
uwsgi-infrastructure-plugins,2
libgit2-glib-1.0-doc,1
cl-utilities,1
ruby-omniauth-wordpress,1
wireguard,1
libstfl-ruby1.9.1,1
puppet-module-puppetlabs-mysql,36
libqtest-ocaml,1
gnome-sound-recorder,2
thunderbird-l10n-el,4
printer-driver-all-enforce,1
gsutil,1
libplumb2,25
dict-freedict-fra-bre,1
ruby-ogginfo,1
task-gujarati,1
python3-progress,1
leocad,1
libintellij-platform-api-java,1
libsecret-tools,1
kamailio-mongodb-modules,1
libsdl-console-dev,1
librust-gsk4-0.3+default-dev,1
festvox-czech-krb,1
liblognorm-doc,1
python3-pytest-mpi,1
bliss,1
lua-curses,2
pike8.0-mysql,2
librust-atk-sys-0.14+default-dev,2
python3-termcolor,14
libcdb-dev,1
form,1
rate4site,1
firefox-esr-l10n-ga-ie,4
lilypond-doc-html-nl,1
qemu-block-extra,7
libjs-debug,1
xsecurelock,1
golang-github-restic-chunker-dev,1
cl-curry-compose-reader-macros,2
libxmlsec1-gnutls,3
xfonts-thai-nectec,2
liboauth-signpost-java,4
sieve-connect,1
libocct-ocaf-7.6,33
debhelper-compat,9
libmorsmall-ocaml-dev,1
libghc-wai-websockets-prof,1
python3-pytimeparse,16
librust-oorandom-11+default-dev,2
python3-lazy,1
libghc-cryptohash-dev-0.11.9-eafdd,8
freeradius-config,15
